url,filename,points,Abstraction,Parallelism,Logic,Synchronization,Flow control,User interactivity,Data representation,Math operators,Motion operators,DuplicateScripts,DeadCode,SpriteNaming,BackdropNaming,Error,dashboard_mode,Van points,Van Abstraction,Van Parallelism,Van Logic,Van Synchronization,Van Flow control,Van User interactivity,Van Data representation,tot_blocks
,273718778.sb3,22,3/4,4/4,3/4,3/4,2/4,2/4,4/4,0/4,1/4,0,1,0,0,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,149
,289001637.sb3,29,3/4,4/4,4/4,3/4,4/4,2/4,4/4,1/4,4/4,0,0,0,21,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,243
,262983378.sb3,16,2/4,3/4,0/4,1/4,2/4,2/4,1/4,2/4,3/4,0,1,2,2,None,Default,11,2/3,3/3,0/3,1/3,2/3,2/3,1/3,31
,275296100.sb3,23,3/4,4/4,0/4,2/4,4/4,1/4,3/4,3/4,3/4,0,5,4,1,None,Default,15,3/3,3/3,0/3,2/3,3/3,1/3,3/3,174
,279225893.sb3,8,1/4,1/4,0/4,0/4,1/4,2/4,1/4,1/4,1/4,0,1,2,1,None,Default,6,1/3,1/3,0/3,0/3,1/3,2/3,1/3,15
,282339486.sb3,27,4/4,4/4,4/4,2/4,2/4,2/4,4/4,1/4,4/4,9,1,12,1,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,372
,259039007.sb3,28,4/4,4/4,4/4,1/4,4/4,3/4,4/4,0/4,4/4,0,1,1,1,None,Default,19,3/3,3/3,3/3,1/3,3/3,3/3,3/3,95
,267970532.sb3,19,1/4,4/4,1/4,1/4,2/4,3/4,4/4,3/4,0/4,0,0,2,1,None,Default,14,1/3,3/3,1/3,1/3,2/3,3/3,3/3,84
,266291504.sb3,22,1/4,2/4,4/4,2/4,2/4,2/4,4/4,1/4,4/4,0,1,0,10,None,Default,15,1/3,2/3,3/3,2/3,2/3,2/3,3/3,124
,301960531.sb3,12,1/4,4/4,0/4,3/4,1/4,1/4,1/4,0/4,1/4,0,0,1,3,None,Default,10,1/3,3/3,0/3,3/3,1/3,1/3,1/3,54
,276752241.sb3,23,1/4,4/4,3/4,2/4,4/4,2/4,4/4,0/4,3/4,7,1,15,2,None,Default,17,1/3,3/3,3/3,2/3,3/3,2/3,3/3,353
,294680686.sb3,21,1/4,4/4,0/4,2/4,3/4,1/4,4/4,4/4,2/4,0,2,3,3,None,Default,13,1/3,3/3,0/3,2/3,3/3,1/3,3/3,141
,278213183.sb3,22,1/4,4/4,1/4,4/4,2/4,2/4,4/4,1/4,3/4,7,0,7,1,None,Default,15,1/3,3/3,1/3,3/3,2/3,2/3,3/3,224
,276286665.sb3,8,1/4,1/4,0/4,0/4,2/4,2/4,1/4,0/4,1/4,0,0,1,8,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,3
,285588954.sb3,19,2/4,3/4,3/4,2/4,2/4,2/4,4/4,0/4,1/4,0,0,6,1,None,Default,17,2/3,3/3,3/3,2/3,2/3,2/3,3/3,60
,312336229.sb3,28,3/4,4/4,4/4,3/4,2/4,2/4,4/4,3/4,3/4,2,1,0,1,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,153
,291895945.sb3,18,4/4,3/4,0/4,2/4,4/4,1/4,1/4,0/4,3/4,0,1,2,1,None,Default,13,3/3,3/3,0/3,2/3,3/3,1/3,1/3,34
,279161237.sb3,31,4/4,4/4,4/4,2/4,4/4,3/4,4/4,2/4,4/4,0,0,9,1,None,Default,20,3/3,3/3,3/3,2/3,3/3,3/3,3/3,215
,310742003.sb3,26,3/4,3/4,4/4,2/4,2/4,2/4,4/4,3/4,3/4,0,1,0,0,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,129
,305203834.sb3,28,1/4,4/4,4/4,4/4,2/4,2/4,4/4,3/4,4/4,2,6,0,0,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,457
,281040328.sb3,11,1/4,3/4,0/4,3/4,1/4,2/4,1/4,0/4,0/4,0,0,0,0,None,Default,11,1/3,3/3,0/3,3/3,1/3,2/3,1/3,0
,294576828.sb3,33,4/4,4/4,3/4,4/4,4/4,2/4,4/4,4/4,4/4,0,7,3,3,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,267
,303411133.sb3,21,1/4,1/4,4/4,1/4,2/4,2/4,4/4,2/4,4/4,0,0,2,11,None,Default,13,1/3,1/3,3/3,1/3,2/3,2/3,3/3,178
,271028793.sb3,27,4/4,3/4,4/4,2/4,3/4,2/4,4/4,1/4,4/4,0,0,0,1,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,230
,276678874.sb3,13,2/4,3/4,0/4,1/4,2/4,1/4,1/4,0/4,3/4,0,0,1,1,None,Default,10,2/3,3/3,0/3,1/3,2/3,1/3,1/3,26
,288854245.sb3,27,3/4,4/4,4/4,3/4,2/4,2/4,4/4,1/4,4/4,2,0,0,1,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,393
,293825724.sb3,22,2/4,3/4,3/4,2/4,2/4,2/4,4/4,0/4,4/4,0,1,0,0,None,Default,17,2/3,3/3,3/3,2/3,2/3,2/3,3/3,71
,248480625.sb3,30,4/4,4/4,4/4,2/4,3/4,1/4,4/4,4/4,4/4,3,0,0,1,None,Default,18,3/3,3/3,3/3,2/3,3/3,1/3,3/3,200
,312805058.sb3,22,4/4,3/4,4/4,0/4,2/4,2/4,1/4,4/4,2/4,0,0,4,1,None,Default,14,3/3,3/3,3/3,0/3,2/3,2/3,1/3,168
,289492042.sb3,10,1/4,1/4,0/4,2/4,2/4,2/4,1/4,0/4,1/4,0,0,2,1,None,Default,9,1/3,1/3,0/3,2/3,2/3,2/3,1/3,38
,288001917.sb3,32,3/4,4/4,4/4,3/4,4/4,2/4,4/4,4/4,4/4,10,1,11,10,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,456
,295697545.sb3,23,1/4,4/4,4/4,4/4,2/4,3/4,4/4,0/4,1/4,2,6,6,8,None,Default,18,1/3,3/3,3/3,3/3,2/3,3/3,3/3,135
,270457736.sb3,19,1/4,1/4,4/4,0/4,2/4,2/4,4/4,1/4,4/4,0,1,0,0,None,Default,12,1/3,1/3,3/3,0/3,2/3,2/3,3/3,109
,284044166.sb3,15,4/4,3/4,0/4,2/4,4/4,1/4,1/4,0/4,0/4,0,1,1,1,None,Default,13,3/3,3/3,0/3,2/3,3/3,1/3,1/3,45
,276787858.sb3,33,4/4,4/4,4/4,4/4,4/4,2/4,4/4,3/4,4/4,0,0,0,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,307
,266779714.sb3,24,1/4,3/4,4/4,4/4,2/4,2/4,4/4,0/4,4/4,2,0,2,2,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,200
,277404384.sb3,12,1/4,3/4,0/4,3/4,1/4,2/4,2/4,0/4,0/4,0,0,0,0,None,Default,12,1/3,3/3,0/3,3/3,1/3,2/3,2/3,0
,278575122.sb3,14,2/4,3/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,1,1,None,Default,11,2/3,3/3,0/3,2/3,2/3,1/3,1/3,51
,293797425.sb3,20,3/4,1/4,1/4,0/4,4/4,2/4,4/4,4/4,1/4,0,2,0,1,None,Default,13,3/3,1/3,1/3,0/3,3/3,2/3,3/3,232
,284162759.sb3,9,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,1/4,0,2,5,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,41
,275270098.sb3,19,3/4,4/4,0/4,2/4,4/4,1/4,1/4,0/4,4/4,0,18,5,7,None,Default,13,3/3,3/3,0/3,2/3,3/3,1/3,1/3,241
,291501867.sb3,8,1/4,0/4,0/4,0/4,4/4,2/4,1/4,0/4,0/4,0,1,0,0,None,Default,7,1/3,0/3,0/3,0/3,3/3,2/3,1/3,0
,279251450.sb3,27,3/4,4/4,4/4,3/4,2/4,2/4,4/4,1/4,4/4,2,2,0,0,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,230
,309296834.sb3,12,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,1/4,0,0,4,3,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,108
,267985764.sb3,9,1/4,4/4,0/4,2/4,1/4,1/4,0/4,0/4,0/4,5,0,5,0,None,Default,8,1/3,3/3,0/3,2/3,1/3,1/3,0/3,492
,295695289.sb3,25,1/4,4/4,4/4,4/4,4/4,2/4,4/4,0/4,2/4,0,6,27,9,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,503
,291229062.sb3,21,4/4,4/4,0/4,2/4,2/4,2/4,2/4,1/4,4/4,0,1,2,1,None,Default,14,3/3,3/3,0/3,2/3,2/3,2/3,2/3,126
,288743210.sb3,20,2/4,3/4,1/4,2/4,3/4,2/4,4/4,0/4,3/4,0,0,2,2,None,Default,16,2/3,3/3,1/3,2/3,3/3,2/3,3/3,26
,294104129.sb3,12,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,1,0,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,73
,264473758.sb3,15,2/4,3/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,1,1,None,Default,11,2/3,3/3,0/3,2/3,2/3,1/3,1/3,62
,276883176.sb3,25,4/4,4/4,3/4,3/4,2/4,2/4,4/4,2/4,1/4,0,0,0,8,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,81
,287725265.sb3,9,1/4,1/4,0/4,0/4,2/4,2/4,1/4,1/4,1/4,0,0,0,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,19
,283936025.sb3,19,3/4,0/4,3/4,0/4,2/4,1/4,4/4,3/4,3/4,0,0,2,1,None,Default,12,3/3,0/3,3/3,0/3,2/3,1/3,3/3,94
,300693730.sb3,16,1/4,4/4,0/4,2/4,4/4,1/4,1/4,0/4,3/4,0,1,4,1,None,Default,11,1/3,3/3,0/3,2/3,3/3,1/3,1/3,111
,285815221.sb3,13,1/4,1/4,0/4,0/4,2/4,1/4,2/4,4/4,2/4,0,0,0,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,1/3,2/3,210
,306514433.sb3,8,1/4,1/4,0/4,0/4,2/4,1/4,1/4,1/4,1/4,0,0,11,1,None,Default,6,1/3,1/3,0/3,0/3,2/3,1/3,1/3,88
,260325537.sb3,22,4/4,4/4,0/4,4/4,4/4,1/4,1/4,0/4,4/4,0,6,1,4,None,Default,14,3/3,3/3,0/3,3/3,3/3,1/3,1/3,472
,302372886.sb3,25,4/4,3/4,0/4,2/4,3/4,1/4,4/4,4/4,4/4,3,0,0,1,None,Default,15,3/3,3/3,0/3,2/3,3/3,1/3,3/3,181
,294148950.sb3,33,4/4,4/4,4/4,4/4,3/4,2/4,4/4,4/4,4/4,0,2,2,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,493
,286727324.sb3,12,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,1,4,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,52
,302383407.sb3,20,1/4,4/4,0/4,2/4,4/4,1/4,4/4,0/4,4/4,0,2,4,1,None,Default,13,1/3,3/3,0/3,2/3,3/3,1/3,3/3,86
,278531252.sb3,22,1/4,4/4,4/4,2/4,2/4,2/4,4/4,0/4,3/4,0,0,4,0,None,Default,16,1/3,3/3,3/3,2/3,2/3,2/3,3/3,206
,303253925.sb3,10,1/4,0/4,1/4,0/4,2/4,2/4,2/4,0/4,2/4,0,0,0,0,None,Default,8,1/3,0/3,1/3,0/3,2/3,2/3,2/3,29
,270069994.sb3,20,1/4,4/4,4/4,2/4,2/4,3/4,4/4,0/4,0/4,0,0,0,1,None,Default,17,1/3,3/3,3/3,2/3,2/3,3/3,3/3,22
,279909452.sb3,13,1/4,3/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,3,1,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,86
,295228655.sb3,29,3/4,4/4,4/4,4/4,3/4,2/4,4/4,1/4,4/4,0,4,4,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,465
,292415540.sb3,29,4/4,3/4,4/4,2/4,4/4,2/4,4/4,3/4,3/4,0,0,3,1,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,69
,278441956.sb3,11,1/4,2/4,0/4,0/4,2/4,2/4,1/4,0/4,3/4,0,0,2,0,None,Default,8,1/3,2/3,0/3,0/3,2/3,2/3,1/3,22
,283879373.sb3,26,3/4,1/4,4/4,2/4,4/4,2/4,4/4,3/4,3/4,0,0,1,1,None,Default,17,3/3,1/3,3/3,2/3,3/3,2/3,3/3,412
,293756915.sb3,16,1/4,4/4,0/4,4/4,2/4,1/4,1/4,0/4,3/4,0,3,16,1,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,361
,308767030.sb3,27,4/4,4/4,0/4,2/4,4/4,1/4,4/4,4/4,4/4,0,1,1,2,None,Default,15,3/3,3/3,0/3,2/3,3/3,1/3,3/3,166
,297244410.sb3,9,1/4,1/4,0/4,1/4,1/4,1/4,1/4,0/4,3/4,0,2,0,1,None,Default,6,1/3,1/3,0/3,1/3,1/3,1/3,1/3,29
,283849092.sb3,21,1/4,4/4,4/4,3/4,2/4,2/4,4/4,0/4,1/4,0,0,2,10,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,377
,290758677.sb3,10,1/4,2/4,0/4,2/4,1/4,2/4,1/4,0/4,1/4,5,0,2,1,None,Default,9,1/3,2/3,0/3,2/3,1/3,2/3,1/3,197
,301254846.sb3,14,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,1,5,0,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,94
,267521597.sb3,9,1/4,1/4,0/4,1/4,2/4,1/4,2/4,0/4,1/4,0,3,0,0,None,Default,8,1/3,1/3,0/3,1/3,2/3,1/3,2/3,21
,282360887.sb3,21,1/4,1/4,4/4,2/4,2/4,2/4,4/4,1/4,4/4,0,0,1,10,None,Default,14,1/3,1/3,3/3,2/3,2/3,2/3,3/3,86
,292261254.sb3,29,3/4,3/4,4/4,1/4,4/4,3/4,4/4,4/4,3/4,0,6,1,0,None,Default,19,3/3,3/3,3/3,1/3,3/3,3/3,3/3,235
,295359974.sb3,32,4/4,4/4,4/4,2/4,4/4,2/4,4/4,4/4,4/4,0,0,0,0,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,240
,296753038.sb3,28,4/4,3/4,3/4,2/4,3/4,2/4,4/4,4/4,3/4,2,0,1,1,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,398
,296656892.sb3,18,1/4,2/4,4/4,0/4,2/4,2/4,4/4,0/4,3/4,0,1,0,0,None,Default,13,1/3,2/3,3/3,0/3,2/3,2/3,3/3,11
,287468094.sb3,18,1/4,4/4,2/4,2/4,2/4,2/4,4/4,1/4,0/4,0,2,0,5,None,Default,15,1/3,3/3,2/3,2/3,2/3,2/3,3/3,159
,287427300.sb3,20,4/4,4/4,0/4,2/4,2/4,1/4,2/4,1/4,4/4,0,1,2,1,None,Default,13,3/3,3/3,0/3,2/3,2/3,1/3,2/3,120
,272399350.sb3,14,1/4,4/4,0/4,4/4,2/4,1/4,1/4,0/4,1/4,0,4,13,1,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,193
,287288142.sb3,25,1/4,4/4,4/4,3/4,3/4,2/4,4/4,1/4,3/4,0,24,3,16,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,217
,275980083.sb3,24,1/4,4/4,1/4,4/4,4/4,2/4,4/4,2/4,2/4,0,0,1,1,None,Default,16,1/3,3/3,1/3,3/3,3/3,2/3,3/3,464
,303428602.sb3,34,4/4,4/4,4/4,4/4,4/4,3/4,4/4,4/4,3/4,2,1,0,1,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,475
,301482093.sb3,12,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,1,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,112
,294586656.sb3,22,1/4,4/4,3/4,3/4,2/4,2/4,4/4,3/4,0/4,0,2,0,0,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,209
,280534885.sb3,32,4/4,4/4,4/4,4/4,3/4,2/4,4/4,3/4,4/4,0,6,4,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,413
,274995102.sb3,15,1/4,4/4,0/4,3/4,2/4,1/4,1/4,0/4,3/4,0,0,0,0,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,39
,303600007.sb3,25,2/4,4/4,1/4,4/4,4/4,2/4,4/4,0/4,4/4,0,2,4,1,None,Default,17,2/3,3/3,1/3,3/3,3/3,2/3,3/3,422
,267875850.sb3,17,1/4,4/4,2/4,2/4,2/4,2/4,1/4,0/4,3/4,0,0,0,0,None,Default,13,1/3,3/3,2/3,2/3,2/3,2/3,1/3,89
,301435643.sb3,16,1/4,4/4,0/4,3/4,2/4,1/4,1/4,0/4,4/4,5,2,2,2,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,187
,311049557.sb3,14,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,2,0,3,1,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,96
,283139768.sb3,12,1/4,1/4,0/4,1/4,4/4,1/4,1/4,0/4,3/4,0,0,4,1,None,Default,8,1/3,1/3,0/3,1/3,3/3,1/3,1/3,44
,275733231.sb3,26,4/4,3/4,4/4,2/4,2/4,2/4,4/4,1/4,4/4,0,2,0,0,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,213
,300164502.sb3,19,1/4,3/4,4/4,2/4,2/4,2/4,2/4,0/4,3/4,0,0,1,1,None,Default,15,1/3,3/3,3/3,2/3,2/3,2/3,2/3,55
,282119532.sb3,20,2/4,3/4,2/4,2/4,2/4,2/4,4/4,0/4,3/4,0,1,2,12,None,Default,16,2/3,3/3,2/3,2/3,2/3,2/3,3/3,87
,282459841.sb3,18,1/4,4/4,2/4,2/4,2/4,3/4,4/4,0/4,0/4,0,1,0,0,None,Default,16,1/3,3/3,2/3,2/3,2/3,3/3,3/3,184
,282568780.sb3,32,4/4,3/4,4/4,2/4,4/4,3/4,4/4,4/4,4/4,0,2,0,1,None,Default,20,3/3,3/3,3/3,2/3,3/3,3/3,3/3,256
,288182024.sb3,26,1/4,2/4,4/4,3/4,4/4,2/4,4/4,2/4,4/4,0,0,0,1,None,Default,17,1/3,2/3,3/3,3/3,3/3,2/3,3/3,240
,282573518.sb3,28,3/4,4/4,4/4,3/4,4/4,2/4,4/4,0/4,4/4,4,1,0,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,222
,296002061.sb3,23,1/4,4/4,4/4,3/4,4/4,2/4,4/4,0/4,1/4,0,0,0,0,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,47
,287847591.sb3,29,4/4,4/4,4/4,2/4,4/4,2/4,4/4,1/4,4/4,0,0,0,1,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,137
,269080146.sb3,30,3/4,4/4,4/4,3/4,4/4,2/4,4/4,3/4,3/4,0,3,11,6,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,423
,263118816.sb3,27,4/4,4/4,4/4,2/4,2/4,3/4,4/4,0/4,4/4,0,1,1,2,None,Default,19,3/3,3/3,3/3,2/3,2/3,3/3,3/3,292
,293114841.sb3,8,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,1/4,0,0,1,1,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,62
,291772412.sb3,11,1/4,1/4,0/4,1/4,4/4,2/4,1/4,0/4,1/4,0,1,4,1,None,Default,9,1/3,1/3,0/3,1/3,3/3,2/3,1/3,21
,289058515.sb3,34,4/4,4/4,4/4,4/4,4/4,2/4,4/4,4/4,4/4,4,4,0,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,391
,294644139.sb3,6,1/4,2/4,0/4,0/4,1/4,2/4,0/4,0/4,0/4,0,0,0,1,None,Default,6,1/3,2/3,0/3,0/3,1/3,2/3,0/3,17
,281649482.sb3,20,1/4,2/4,4/4,3/4,2/4,2/4,4/4,1/4,1/4,0,30,5,2,None,Default,16,1/3,2/3,3/3,3/3,2/3,2/3,3/3,280
,298695281.sb3,23,1/4,2/4,4/4,3/4,2/4,2/4,4/4,1/4,4/4,0,3,2,11,None,Default,16,1/3,2/3,3/3,3/3,2/3,2/3,3/3,115
,293466072.sb3,22,4/4,3/4,2/4,1/4,4/4,1/4,4/4,1/4,2/4,0,0,2,1,None,Default,16,3/3,3/3,2/3,1/3,3/3,1/3,3/3,90
,287020481.sb3,29,3/4,3/4,4/4,3/4,3/4,3/4,4/4,2/4,4/4,0,2,5,1,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,259
,302828841.sb3,25,1/4,4/4,4/4,3/4,2/4,2/4,4/4,1/4,4/4,9,3,3,4,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,250
,284045719.sb3,12,1/4,2/4,0/4,1/4,4/4,2/4,1/4,0/4,1/4,0,2,2,1,None,Default,10,1/3,2/3,0/3,1/3,3/3,2/3,1/3,76
,275703050.sb3,7,1/4,2/4,0/4,0/4,1/4,2/4,1/4,0/4,0/4,0,0,2,2,None,Default,7,1/3,2/3,0/3,0/3,1/3,2/3,1/3,19
,269072455.sb3,31,4/4,4/4,4/4,3/4,4/4,3/4,4/4,1/4,4/4,0,13,7,1,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,340
,301551968.sb3,23,2/4,4/4,3/4,2/4,2/4,2/4,4/4,1/4,3/4,2,1,0,2,None,Default,17,2/3,3/3,3/3,2/3,2/3,2/3,3/3,393
,286101193.sb3,30,1/4,4/4,4/4,3/4,4/4,2/4,4/4,4/4,4/4,0,0,0,2,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,237
,282457490.sb3,32,4/4,4/4,3/4,3/4,4/4,2/4,4/4,4/4,4/4,0,1,0,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,313
,306076027.sb3,20,4/4,4/4,0/4,2/4,4/4,1/4,1/4,0/4,4/4,0,2,0,1,None,Default,13,3/3,3/3,0/3,2/3,3/3,1/3,1/3,424
,273041426.sb3,10,1/4,1/4,0/4,0/4,2/4,2/4,1/4,0/4,3/4,0,0,5,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,24
,265477112.sb3,20,2/4,3/4,1/4,3/4,2/4,2/4,4/4,0/4,3/4,0,2,2,1,None,Default,16,2/3,3/3,1/3,3/3,2/3,2/3,3/3,82
,294460828.sb3,26,1/4,4/4,4/4,3/4,2/4,2/4,4/4,2/4,4/4,0,7,4,15,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,168
,303156141.sb3,26,4/4,4/4,1/4,3/4,2/4,1/4,4/4,4/4,3/4,0,1,0,1,None,Default,16,3/3,3/3,1/3,3/3,2/3,1/3,3/3,42
,276686655.sb3,30,3/4,4/4,4/4,3/4,4/4,2/4,4/4,3/4,3/4,5,0,1,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,363
,278736985.sb3,8,1/4,1/4,0/4,0/4,2/4,2/4,1/4,1/4,0/4,0,0,1,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,24
,305295510.sb3,24,3/4,1/4,3/4,3/4,4/4,2/4,4/4,3/4,1/4,0,1,0,0,None,Default,18,3/3,1/3,3/3,3/3,3/3,2/3,3/3,118
,290575358.sb3,28,3/4,1/4,3/4,4/4,3/4,2/4,4/4,4/4,4/4,0,5,3,0,None,Default,18,3/3,1/3,3/3,3/3,3/3,2/3,3/3,136
,310540482.sb3,15,2/4,3/4,0/4,1/4,2/4,1/4,1/4,2/4,3/4,0,0,5,1,None,Default,10,2/3,3/3,0/3,1/3,2/3,1/3,1/3,82
,294154916.sb3,30,4/4,4/4,4/4,2/4,4/4,2/4,4/4,2/4,4/4,0,0,0,1,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,474
,277139930.sb3,26,4/4,4/4,1/4,4/4,4/4,2/4,4/4,0/4,3/4,3,0,2,1,None,Default,18,3/3,3/3,1/3,3/3,3/3,2/3,3/3,358
,295325295.sb3,15,1/4,4/4,0/4,2/4,2/4,2/4,1/4,0/4,3/4,0,3,5,1,None,Default,11,1/3,3/3,0/3,2/3,2/3,2/3,1/3,95
,298962623.sb3,27,3/4,3/4,4/4,2/4,2/4,2/4,4/4,4/4,3/4,0,30,3,1,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,159
,296561921.sb3,31,4/4,4/4,4/4,4/4,2/4,2/4,4/4,3/4,4/4,0,6,0,1,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,354
,285601483.sb3,17,1/4,3/4,0/4,2/4,4/4,1/4,1/4,1/4,4/4,0,0,1,0,None,Default,11,1/3,3/3,0/3,2/3,3/3,1/3,1/3,103
,281780356.sb3,19,1/4,1/4,3/4,0/4,4/4,2/4,4/4,1/4,3/4,0,0,3,1,None,Default,13,1/3,1/3,3/3,0/3,3/3,2/3,3/3,46
,294937127.sb3,8,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,0/4,0,0,0,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,133
,265636707.sb3,31,4/4,4/4,4/4,3/4,4/4,2/4,4/4,2/4,4/4,2,3,1,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,333
,290432325.sb3,14,2/4,3/4,0/4,1/4,2/4,1/4,1/4,0/4,4/4,0,0,2,2,None,Default,10,2/3,3/3,0/3,1/3,2/3,1/3,1/3,84
,298544324.sb3,16,1/4,0/4,4/4,0/4,2/4,2/4,4/4,3/4,0/4,0,5,0,0,None,Default,11,1/3,0/3,3/3,0/3,2/3,2/3,3/3,0
,283387568.sb3,11,1/4,1/4,0/4,1/4,2/4,2/4,1/4,1/4,2/4,0,0,2,1,None,Default,8,1/3,1/3,0/3,1/3,2/3,2/3,1/3,20
,292274915.sb3,24,4/4,3/4,3/4,1/4,4/4,2/4,4/4,1/4,2/4,2,1,1,1,None,Default,18,3/3,3/3,3/3,1/3,3/3,2/3,3/3,92
,266029869.sb3,34,4/4,4/4,4/4,4/4,4/4,2/4,4/4,4/4,4/4,0,4,1,11,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,308
,273039507.sb3,27,4/4,3/4,4/4,4/4,3/4,1/4,4/4,2/4,2/4,0,7,2,2,None,Default,19,3/3,3/3,3/3,3/3,3/3,1/3,3/3,339
,264882694.sb3,25,1/4,4/4,4/4,3/4,2/4,2/4,4/4,1/4,4/4,0,0,0,11,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,177
,292655421.sb3,33,4/4,4/4,4/4,3/4,4/4,3/4,4/4,4/4,3/4,4,0,0,1,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,453
,298727615.sb3,14,1/4,4/4,0/4,2/4,2/4,2/4,1/4,1/4,1/4,0,0,0,1,None,Default,11,1/3,3/3,0/3,2/3,2/3,2/3,1/3,81
